index,categorie_hdv,category_philo_y,category_educ_y,category_body,category_gen
6440,3,0,0,2,0
6441,3,3,3,0,1
6442,3,1,4,5,1
6443,0,1,0,5,0
6444,2,1,5,0,2
6445,0,3,3,1,2
6446,3,4,5,3,1
6447,3,4,0,5,0
6448,0,2,2,3,4
6449,3,3,0,3,0
6450,2,1,1,1,2
6451,3,0,1,4,1
6452,1,2,2,3,4
6453,3,2,2,3,4
6454,3,3,5,1,1
6455,2,0,5,3,2
6456,3,1,0,3,1
6457,3,1,3,3,1
6458,0,1,0,1,0
6459,4,3,4,1,3
6460,3,2,2,4,4
6461,0,3,1,4,2
6462,3,1,1,3,1
6463,1,1,0,1,0
6464,0,1,0,5,0
6465,3,0,5,5,1
6466,3,2,2,4,4
6467,0,1,1,1,2
6468,3,1,1,4,1
6469,0,4,0,1,0
6470,3,0,1,4,1
6471,3,4,0,5,0
6472,2,5,4,0,3
6473,1,1,0,5,0
6474,3,4,0,5,0
6475,3,2,2,4,4
6476,0,1,5,1,2
6477,3,0,0,2,0
6478,3,5,4,1,3
6479,3,1,0,5,1
6480,0,3,3,2,2
6481,0,0,4,1,3
6482,0,1,0,1,0
6483,3,1,0,0,1
6484,3,1,0,5,1
6485,2,2,2,4,4
6486,0,1,0,1,0
6487,0,1,0,1,0
6488,3,2,2,4,4
6489,0,4,3,1,2
6490,2,0,0,5,0
6491,0,1,1,1,2
6492,3,1,3,1,1
6493,1,5,4,5,3
6494,3,1,3,3,1
6495,3,3,1,1,1
6496,3,4,0,5,0
6497,5,0,3,1,2
6498,0,5,4,1,3
6499,3,5,4,5,3
6500,0,0,1,3,2
6501,0,2,2,1,4
6502,3,0,3,4,1
6503,0,3,0,1,0
6504,1,0,3,5,2
6505,0,4,0,0,0
6506,5,2,2,4,4
6507,0,1,5,1,2
6508,3,0,3,3,1
6509,0,2,2,4,4
6510,2,3,0,5,0
6511,3,5,4,5,3
6512,3,2,2,4,4
6513,0,1,0,1,0
6514,3,3,0,0,0
6515,0,1,0,2,0
6516,5,0,1,3,2
6517,0,2,2,1,4
6518,2,5,4,5,3
6519,0,1,0,1,0
6520,0,0,0,1,0
6521,3,5,4,5,3
6522,0,5,5,5,2
6523,2,3,3,2,2
6524,2,2,2,4,4
6525,3,2,2,4,4
6526,3,3,1,1,1
6527,5,2,2,4,4
6528,1,4,0,5,0
6529,2,1,1,3,2
6530,3,4,3,1,1
6531,3,5,4,5,3
6532,5,1,0,1,0
6533,1,1,1,3,2
6534,3,0,0,5,0
6535,2,1,0,2,0
6536,1,3,4,1,3
6537,3,2,2,4,4
6538,3,1,1,1,1
6539,3,3,3,3,1
6540,0,5,4,5,3
6541,5,0,0,3,0
6542,0,1,5,2,2
6543,3,0,5,2,1
6544,3,2,2,4,4
6545,1,1,1,1,2
6546,3,2,2,4,4
6547,1,1,1,2,2
6548,3,2,2,2,4
6549,2,3,0,2,0
6550,3,3,4,2,3
6551,0,1,3,0,2
6552,0,0,0,1,0
6553,0,1,5,1,2
6554,0,1,5,2,2
6555,3,5,4,1,3
6556,0,0,5,4,2
6557,1,1,3,1,2
6558,0,2,2,1,4
6559,3,1,0,1,1
6560,3,0,3,1,1
6561,0,1,3,5,2
6562,0,1,0,0,0
6563,3,5,4,1,3
6564,0,3,0,1,0
6565,3,5,4,1,3
6566,3,1,0,5,1
6567,0,3,0,1,0
6568,2,1,0,5,0
6569,0,2,2,1,4
6570,5,1,1,3,2
6571,0,2,2,3,4
6572,2,1,4,5,3
6573,2,4,0,1,0
6574,3,1,5,3,1
6575,5,3,0,5,0
6576,0,5,4,5,3
6577,0,1,1,5,2
6578,2,1,0,5,0
6579,3,4,0,5,0
6580,0,2,2,4,4
6581,3,1,0,1,1
6582,3,2,2,3,4
6583,2,1,1,4,2
6584,0,4,0,1,0
6585,0,1,0,0,0
6586,3,0,0,5,0
6587,3,1,3,1,1
6588,1,1,0,5,0
6589,3,1,3,1,1
6590,3,2,2,4,4
6591,3,2,2,2,4
6592,0,4,5,5,2
6593,0,1,5,2,2
6594,3,3,4,1,3
6595,3,5,4,1,3
6596,3,4,1,0,1
6597,3,1,5,3,1
6598,3,3,0,1,0
6599,3,1,1,3,1
6600,3,0,0,1,0
6601,3,0,0,3,0
6602,3,4,0,1,0
6603,3,4,0,5,0
6604,0,1,3,4,2
6605,0,3,3,4,2
6606,1,4,3,3,2
6607,3,0,0,3,0
6608,3,1,5,1,1
6609,0,1,0,1,0
6610,1,0,1,4,2
6611,0,1,1,1,2
6612,3,1,0,3,1
6613,1,1,1,3,2
6614,0,2,2,1,4
6615,0,3,3,5,2
6616,3,1,0,3,1
6617,0,2,2,3,4
6618,0,1,0,1,0
6619,3,3,4,5,3
6620,1,0,0,3,0
6621,0,4,0,1,0
6622,3,2,2,4,4
6623,5,0,0,1,0
6624,3,1,5,3,1
6625,3,4,3,3,1
6626,3,1,0,5,1
6627,3,1,0,5,1
6628,2,3,5,3,2
6629,3,0,1,1,1
6630,2,4,3,0,2
6631,0,1,0,0,0
6632,1,1,3,1,2
6633,3,1,0,1,1
6634,3,2,2,4,4
6635,0,1,5,5,2
6636,3,1,0,2,1
6637,0,1,1,3,2
6638,1,0,0,3,0
6639,0,2,2,3,4
6640,0,3,0,1,0
6641,3,2,2,4,4
6642,0,1,1,4,2
6643,0,0,5,0,2
6644,4,1,0,5,0
6645,0,2,2,3,4
6646,0,3,4,5,3
6647,0,3,4,5,3
6648,0,1,0,1,0
6649,3,5,4,3,3
6650,3,1,0,5,1
6651,3,2,2,4,4
6652,3,2,2,4,4
6653,0,4,3,0,2
6654,3,1,0,5,1
6655,0,1,1,4,2
6656,2,3,0,3,0
6657,3,1,0,1,1
6658,5,4,1,3,2
6659,0,3,1,5,2
6660,0,1,5,3,2
6661,3,0,0,1,0
6662,0,1,3,3,2
6663,5,1,1,1,2
6664,0,5,4,5,3
6665,3,5,4,3,3
6666,3,2,2,3,4
6667,0,2,2,4,4
6668,1,1,1,4,2
6669,2,1,5,3,2
6670,0,5,4,1,3
6671,3,2,2,4,4
6672,0,0,3,5,2
6673,5,5,4,1,3
6674,0,0,1,1,2
6675,2,1,5,1,2
6676,2,0,0,5,0
6677,0,1,5,5,2
6678,3,0,1,4,1
6679,0,2,2,4,4
6680,3,0,1,0,1
6681,3,0,0,5,0
6682,0,0,1,4,2
6683,0,1,1,3,2
6684,3,0,1,4,1
6685,0,5,4,1,3
6686,3,1,3,3,1
6687,0,1,1,5,2
6688,3,2,2,4,4
6689,1,2,2,4,4
6690,3,1,0,3,1
6691,0,1,1,0,2
6692,1,5,4,1,3
6693,0,1,1,3,2
6694,0,2,2,4,4
6695,0,0,3,0,2
6696,0,2,2,3,4
6697,3,2,2,1,4
6698,0,5,4,2,3
6699,3,2,2,4,4
6700,0,4,3,3,2
6701,0,2,2,4,4
6702,0,1,5,2,2
6703,0,1,5,5,2
6704,3,0,0,1,0
6705,0,1,0,2,0
6706,3,5,4,5,3
6707,3,1,4,3,1
6708,3,1,3,3,1
6709,3,4,3,1,1
6710,1,1,0,5,0
6711,3,5,4,5,3
6712,2,0,1,4,2
6713,2,0,0,5,0
6714,3,3,3,3,1
6715,3,1,4,3,1
6716,4,1,3,1,2
6717,3,1,0,2,1
6718,5,1,5,3,2
6719,0,1,1,5,2
6720,1,1,5,5,2
6721,0,3,4,5,3
6722,3,1,5,3,1
6723,0,1,3,3,2
6724,3,2,2,4,4
6725,1,0,0,2,0
6726,0,1,5,5,2
6727,3,4,3,5,1
6728,3,5,4,0,3
6729,2,0,0,0,0
6730,0,2,2,3,4
6731,3,0,1,1,1
6732,3,0,5,5,1
6733,0,5,4,5,3
6734,0,4,0,5,0
6735,0,0,0,5,0
6736,0,1,0,5,0
6737,3,1,3,5,1
6738,3,1,0,1,1
6739,1,4,0,0,0
6740,3,1,0,5,1
6741,3,0,0,5,0
6742,3,1,3,4,1
6743,0,1,0,0,0
6744,3,0,1,1,1
6745,0,4,0,0,0
6746,0,1,1,5,2
6747,0,4,0,1,0
6748,0,5,4,1,3
6749,3,4,0,5,0
6750,3,4,5,1,1
6751,0,1,5,2,2
6752,3,1,5,5,1
6753,3,2,2,4,4
6754,3,1,0,1,1
6755,0,1,0,3,0
6756,3,4,3,2,1
6757,3,0,0,3,0
6758,3,1,0,0,1
6759,4,0,4,1,3
6760,3,0,1,5,1
6761,1,5,4,0,3
6762,3,1,4,5,1
6763,3,1,0,5,1
6764,3,0,0,0,0
6765,0,0,1,4,2
6766,3,1,1,3,1
6767,4,5,4,2,3
6768,0,1,5,5,2
6769,2,1,0,3,0
6770,3,4,0,5,0
6771,3,3,1,3,1
6772,5,3,3,0,2
6773,4,5,4,5,3
6774,0,0,3,5,2
6775,3,1,0,5,1
6776,0,2,2,1,4
6777,3,1,5,1,1
6778,3,4,0,1,0
6779,3,2,2,4,4
6780,2,1,0,2,0
6781,3,5,4,2,3
6782,2,1,5,5,2
6783,0,1,5,1,2
6784,1,1,0,1,0
6785,3,4,0,5,0
6786,2,1,0,2,0
6787,3,2,2,4,4
6788,3,4,1,1,1
6789,3,0,0,1,0
6790,3,1,0,3,1
6791,3,1,3,4,1
6792,3,2,2,3,4
6793,0,1,5,1,2
6794,3,1,3,1,1
6795,0,1,1,4,2
6796,2,1,5,3,2
6797,3,0,0,1,0
6798,4,0,0,5,0
6799,0,1,3,1,2
6800,1,0,0,5,0
6801,3,1,1,4,1
6802,3,1,5,2,1
6803,3,2,2,2,4
6804,3,0,1,4,1
6805,3,1,0,1,1
6806,3,0,1,0,1
6807,3,1,3,2,1
6808,0,1,1,1,2
6809,3,4,1,3,1
6810,3,0,0,5,0
6811,0,1,3,0,2
6812,3,3,0,5,0
6813,0,1,1,4,2
6814,3,1,3,3,1
6815,3,3,1,2,1
6816,3,1,0,2,1
6817,3,4,0,1,0
6818,3,0,0,5,0
6819,1,0,5,0,2
6820,2,5,4,0,3
6821,0,4,0,1,0
6822,1,4,0,3,0
6823,3,1,3,1,1
6824,0,5,4,1,3
6825,3,2,2,3,4
6826,3,1,0,1,1
6827,3,3,0,5,0
6828,0,1,0,2,0
6829,0,1,3,5,2
6830,0,0,5,1,2
6831,3,1,0,2,1
6832,0,5,4,3,3
6833,1,0,0,1,0
6834,1,5,4,2,3
6835,0,0,0,2,0
6836,5,1,0,5,0
6837,1,1,0,1,0
6838,1,5,4,5,3
6839,4,5,4,5,3
6840,5,2,2,1,4
6841,0,5,4,0,3
6842,0,1,0,5,0
6843,3,3,1,2,1
6844,0,4,0,1,0
6845,0,1,4,1,2
6846,3,0,3,1,1
6847,0,5,4,5,3
6848,2,1,0,5,0
6849,0,1,5,0,2
6850,3,1,0,5,1
6851,2,0,0,5,0
6852,0,5,4,5,3
6853,0,2,2,4,4
6854,2,3,1,4,2
6855,3,1,5,5,1
6856,3,2,2,3,4
6857,3,0,0,5,0
6858,3,4,1,0,1
6859,3,1,0,3,1
6860,0,1,1,2,2
6861,5,0,5,2,2
6862,3,5,4,5,3
6863,0,1,1,4,2
6864,3,3,3,0,1
6865,0,1,5,5,2
6866,0,3,3,5,2
6867,0,1,3,1,2
6868,3,5,4,1,3
6869,0,2,2,4,4
6870,0,5,5,3,2
6871,2,0,5,2,2
6872,0,4,0,1,0
6873,3,1,3,1,1
6874,3,3,3,0,1
6875,3,5,4,1,3
6876,1,4,4,3,3
6877,0,2,2,2,4
6878,3,4,0,5,0
6879,3,3,4,0,3
6880,3,5,4,5,3
6881,3,1,1,1,1
6882,0,5,5,5,2
6883,3,3,4,2,3
6884,1,1,0,5,0
6885,1,2,2,4,4
6886,1,1,0,5,0
6887,2,0,0,5,0
6888,0,0,0,5,0
6889,3,1,0,1,1
6890,2,4,0,1,0
6891,3,0,0,1,0
6892,3,2,2,4,4
6893,3,1,0,1,1
6894,2,0,0,5,0
6895,1,1,0,1,0
6896,0,1,0,1,0
6897,0,0,0,1,0
6898,5,0,0,5,0
6899,3,1,5,5,1
6900,3,3,4,5,3
6901,3,4,1,3,1
6902,3,4,3,1,1
6903,0,2,2,3,4
6904,2,4,1,4,2
6905,3,1,5,0,1
6906,3,3,4,1,3
6907,0,5,4,0,3
6908,0,0,1,3,2
6909,0,1,0,5,0
6910,0,1,0,1,0
6911,1,4,3,5,2
6912,0,1,5,3,2
6913,1,0,0,5,0
6914,0,1,0,0,0
6915,0,4,0,5,0
6916,3,0,1,4,1
6917,1,3,0,5,0
6918,0,5,4,2,3
6919,3,1,4,3,1
6920,0,5,4,1,3
6921,2,1,0,1,0
6922,3,0,0,5,0
6923,3,2,2,3,4
6924,3,1,1,3,1
6925,0,0,1,3,2
6926,2,5,4,5,3
6927,3,2,2,3,4
6928,3,1,0,3,1
6929,3,1,0,1,1
6930,0,1,0,5,0
6931,0,4,1,3,2
6932,3,4,0,5,0
6933,0,1,1,3,2
6934,0,5,4,5,3
6935,3,1,1,1,1
6936,0,2,2,4,4
6937,3,0,1,2,1
6938,4,1,1,3,2
6939,3,1,1,4,1
6940,1,4,3,3,2
6941,3,1,1,2,1
6942,0,1,5,2,2
6943,0,1,5,2,2
6944,5,2,2,1,4
6945,3,5,4,5,3
6946,2,1,5,5,2
6947,0,0,1,5,2
6948,5,0,1,5,2
6949,3,0,0,1,0
6950,0,1,5,3,2
6951,3,5,4,2,3
6952,3,5,4,1,3
6953,3,2,2,0,4
6954,4,1,1,3,2
6955,2,2,2,4,4
6956,0,1,0,5,0
6957,2,1,0,2,0
6958,0,0,3,1,2
6959,3,0,0,3,0
6960,0,1,5,2,2
6961,5,1,1,3,2
6962,3,0,1,0,1
6963,4,1,0,1,0
6964,3,1,3,2,1
6965,1,0,5,5,2
6966,3,2,2,4,4
6967,0,4,0,2,0
6968,3,5,4,0,3
6969,3,5,5,0,3
6970,1,0,1,1,2
6971,3,3,3,0,1
6972,1,1,0,0,0
6973,0,4,3,3,2
6974,3,0,1,3,1
6975,0,1,5,3,2
6976,3,1,0,0,1
6977,3,3,5,5,1
6978,0,1,5,0,2
6979,3,0,1,3,1
6980,0,2,2,4,4
6981,3,3,3,1,1
6982,0,1,0,2,0
6983,3,5,5,1,3
6984,3,1,0,3,1
6985,0,0,0,5,0
6986,3,1,3,0,1
6987,1,3,3,0,2
6988,0,1,1,5,2
6989,3,1,1,0,1
6990,3,1,0,3,1
6991,0,4,3,2,2
6992,0,0,0,0,0
6993,0,2,2,4,4
6994,1,1,3,1,2
6995,1,1,0,2,0
6996,3,4,1,0,1
6997,3,1,5,2,1
6998,2,1,3,5,2
6999,3,2,2,4,4
7000,0,2,2,4,4
7001,0,3,1,2,2
7002,3,5,4,5,3
7003,3,1,5,3,1
7004,1,5,4,5,3
7005,3,0,0,0,0
7006,3,4,0,1,0
7007,0,0,5,0,2
7008,3,2,2,3,4
7009,0,0,3,0,2
7010,3,4,5,3,1
7011,3,4,0,2,0
7012,1,2,2,3,4
7013,5,1,5,3,2
7014,1,0,0,0,0
7015,0,0,3,0,2
7016,4,4,5,5,2
7017,3,4,1,3,1
7018,0,1,1,5,2
7019,2,0,0,1,0
7020,3,5,4,0,3
7021,3,1,1,4,1
7022,0,1,1,1,2
7023,3,4,0,0,0
7024,3,1,0,0,1
7025,3,1,5,2,1
7026,3,0,0,0,0
7027,1,1,0,1,0
7028,1,5,4,0,3
7029,3,2,2,4,4
7030,0,1,3,3,2
7031,2,5,4,0,3
7032,4,0,1,3,2
7033,0,4,1,1,2
7034,2,5,4,5,3
7035,2,1,0,1,0
7036,3,5,4,1,3
7037,1,1,3,3,2
7038,3,1,1,1,1
7039,0,3,0,0,0
7040,3,0,0,1,0
7041,0,1,5,5,2
7042,2,5,4,5,3
7043,3,5,3,0,1
7044,3,3,1,4,1
7045,0,1,3,1,2
7046,3,1,0,1,1
7047,0,2,2,2,4
7048,0,5,4,5,3
7049,3,2,2,4,4
7050,0,1,1,4,2
7051,1,0,1,1,2
7052,1,1,3,5,2
7053,3,0,5,2,1
7054,3,4,0,5,0
7055,3,2,2,2,4
7056,0,1,5,2,2
7057,0,1,3,3,2
7058,1,3,0,1,0
7059,3,1,4,1,1
7060,3,1,5,0,1
7061,3,1,0,5,1
7062,0,2,2,4,4
7063,3,2,2,3,4
7064,3,1,0,1,1
7065,1,1,3,1,2
7066,3,5,5,5,3
7067,0,1,5,1,2
7068,3,1,3,0,1
7069,3,1,3,3,1
7070,0,2,2,3,4
7071,1,0,0,3,0
7072,5,5,4,0,3
7073,0,0,4,0,3
7074,3,1,0,5,1
7075,1,1,0,5,0
7076,1,0,0,5,0
7077,3,1,3,1,1
7078,2,0,0,2,0
7079,3,2,2,4,4
7080,1,2,2,4,4
7081,1,2,2,3,4
7082,1,1,4,0,3
7083,0,1,1,4,2
7084,0,1,3,0,2
7085,0,1,5,3,2
7086,0,1,5,5,2
7087,3,4,0,5,0
7088,3,5,4,1,3
7089,5,4,3,5,2
7090,1,0,0,3,0
7091,3,1,0,5,1
7092,1,0,5,1,2
7093,0,0,1,3,2
7094,1,1,0,3,0
7095,2,5,4,1,3
7096,4,1,1,3,2
7097,3,1,5,2,1
7099,3,0,0,1,0
7100,0,1,1,3,2
7101,0,1,3,1,2
7102,2,0,0,5,0
7103,0,1,0,3,0
7104,2,5,4,0,3
7105,3,1,3,0,1
7106,3,1,3,3,1
7107,3,0,0,3,0
7108,3,2,2,1,4
7109,0,2,2,3,4
7110,3,2,2,4,4
7111,0,2,2,3,4
7112,3,2,2,4,4
7113,3,2,2,4,4
7114,0,1,5,2,2
7115,0,1,0,1,0
7116,0,1,0,2,0
7117,3,0,3,0,1
7118,3,3,0,1,0
7119,3,4,0,1,0
7120,0,1,1,3,2
7121,5,1,0,2,0
7122,0,4,0,3,0
7123,1,0,0,1,0
7124,1,5,5,3,2
7125,5,1,3,3,2
7126,0,1,0,3,0
7127,1,1,5,2,2
7128,2,1,0,5,0
7129,3,3,0,5,0
7130,3,4,1,4,1
7131,0,1,4,1,2
7132,3,2,2,3,4
7133,5,2,2,4,4
7134,3,1,0,5,1
7135,3,1,3,1,1
7136,3,2,2,3,4
7137,3,1,1,3,1
7138,0,2,2,4,4
7139,0,1,3,1,2
7140,3,0,0,2,0
7141,2,1,0,5,0
7142,3,2,2,3,4
7143,2,1,5,1,2
7144,0,2,2,4,4
7145,3,1,3,1,1
7146,0,1,3,3,2
7147,3,3,4,1,3
7148,0,0,4,5,3
7149,3,5,4,5,3
7150,3,2,2,4,4
7151,3,0,3,1,1
7152,3,1,5,5,1
7153,3,1,3,0,1
7154,3,1,1,4,1
7155,3,2,2,3,4
7156,0,1,1,1,2
7157,0,1,0,3,0
7158,0,2,2,4,4
7159,3,2,2,2,4
7160,3,1,0,2,1
7161,3,3,4,5,3
7162,3,3,4,0,3
7163,0,1,0,5,0
7164,0,1,1,1,2
7165,3,2,2,4,4
7166,3,3,1,3,1
7167,0,3,3,0,2
7168,3,1,0,3,1
7169,0,1,0,0,0
7170,3,0,0,1,0
7171,0,1,5,3,2
7172,3,2,2,3,4
7173,0,1,5,0,2
7174,0,1,3,2,2
7175,1,5,4,5,3
7176,3,1,1,3,1
7177,2,0,1,4,2
7178,3,3,0,2,0
7179,5,3,0,2,0
7180,3,1,1,4,1
7181,3,0,0,1,0
7182,0,4,0,1,0
7183,3,3,3,3,1
7184,0,1,5,1,2
7185,0,3,3,3,2
7186,0,1,1,2,2
7187,0,1,1,3,2
7188,3,1,3,4,1
7189,3,3,0,5,0
7190,3,3,1,0,1
7191,3,0,3,3,1
7192,3,0,1,4,1
7193,0,1,1,4,2
7194,0,1,5,1,2
7195,3,0,3,3,1
7196,0,1,5,5,2
7197,3,2,2,3,4
7198,3,3,1,4,1
7199,2,0,0,1,0
7200,2,0,1,4,2
7201,2,4,0,0,0
7202,0,1,3,3,2
7203,0,2,2,4,4
7204,3,0,1,3,1
7205,3,4,3,3,1
7206,3,1,1,1,1
7207,0,3,1,4,2
7208,0,1,0,5,0
7209,0,2,2,3,4
7210,3,1,1,2,1
7211,2,1,0,5,0
7212,1,2,2,4,4
7213,0,0,4,5,3
7214,0,2,2,4,4
7215,5,5,4,1,3
7216,3,2,2,1,4
7217,3,1,3,1,1
7218,3,1,1,4,1
7219,0,2,2,4,4
7220,3,2,2,4,4
7221,0,2,2,3,4
7222,1,0,0,5,0
7223,2,1,0,1,0
7224,3,2,2,3,4
7225,1,5,4,2,3
7226,0,2,2,4,4
7227,3,0,1,0,1
7228,3,0,0,3,0
7229,3,4,0,1,0
7230,3,4,5,5,1
7231,3,0,0,2,0
7232,3,1,3,3,1
7233,3,1,0,1,1
7234,0,1,0,0,0
7235,3,3,0,1,0
7236,3,3,4,3,3
7237,0,5,5,5,2
7238,3,5,4,1,3
7239,2,1,3,0,2
7240,0,1,3,0,2
7241,0,1,0,1,0
7242,3,5,4,2,3
7243,3,1,1,2,1
7244,0,1,0,5,0
7245,0,1,4,1,2
7246,0,2,2,4,4
7247,3,1,0,2,1
7248,0,1,3,1,2
7249,2,0,0,0,0
7250,0,2,2,4,4
7251,0,1,1,3,2
7252,1,1,3,4,2
7253,0,1,0,3,0
7254,2,4,0,0,0
7255,3,5,4,1,3
7256,0,1,0,2,0
7257,2,5,4,3,3
7258,2,5,4,0,3
7259,3,1,0,1,1
7260,0,1,0,1,0
7261,0,1,3,1,2
7262,2,1,0,5,0
7263,3,0,0,0,0
7264,3,1,0,5,1
7265,0,0,0,0,0
7266,0,5,4,1,3
7267,2,4,0,0,0
7268,3,1,3,5,1
7269,3,1,0,5,1
7270,0,1,0,1,0
7271,3,1,1,1,1
7272,0,5,5,5,2
7273,2,5,4,1,3
7274,3,1,5,5,1
7275,1,0,5,3,2
7276,1,1,0,0,0
7277,0,2,2,4,4
7278,3,1,0,2,1
7279,0,1,0,5,0
7280,3,1,3,1,1
7281,0,5,4,2,3
7282,3,1,0,5,1
7283,1,1,3,1,2
7284,0,1,3,3,2
7285,0,4,0,1,0
7286,3,3,4,0,3
7287,3,1,0,1,1
7288,3,4,0,0,0
7289,3,2,2,3,4
7290,0,3,0,0,0
7291,3,1,0,3,1
7292,0,0,5,3,2
7293,3,4,0,3,0
7294,0,1,1,0,2
7295,2,0,0,1,0
7296,0,1,1,4,2
7297,0,4,0,5,0
7298,0,1,0,0,0
7299,3,5,4,3,3
7300,3,0,4,1,3
7301,3,0,0,5,0
7302,0,3,1,5,2
7303,0,2,2,2,4
7304,3,5,4,0,3
7305,0,2,2,4,4
7306,0,1,0,2,0
7307,0,0,0,0,0
7308,0,1,0,2,0
7309,3,3,0,0,0
7310,3,1,3,2,1
7311,0,1,0,5,0
7312,0,5,5,1,2
7313,2,1,0,1,0
7314,0,0,5,5,2
7315,0,2,2,2,4
7316,3,5,4,5,3
7317,0,1,0,3,0
7318,3,3,4,0,3
7319,0,0,0,2,0
7320,3,2,2,3,4
7321,3,2,2,4,4
7322,3,2,2,1,4
7323,0,1,3,3,2
7324,3,1,1,4,1
7325,0,1,0,1,0
7326,3,2,2,4,4
7327,5,1,5,3,2
7328,0,3,0,5,0
7329,2,5,4,5,3
7330,3,5,4,5,3
7331,2,5,4,5,3
7332,0,4,0,5,0
7333,0,4,3,1,2
7334,1,3,3,1,2
7335,3,2,2,1,4
7336,2,1,5,3,2
7337,0,4,5,0,2
7338,3,1,1,4,1
7339,0,4,5,1,2
7340,0,4,5,0,2
7341,3,1,1,4,1
7342,2,5,4,1,3
7343,0,1,0,1,0
7344,3,2,2,4,4
7345,2,4,0,1,0
7346,3,4,0,1,0
7347,3,1,0,1,1
7348,5,2,2,3,4
7349,3,2,2,3,4
7350,3,5,4,5,3
7351,0,1,0,5,0
7352,0,1,5,5,2
7353,0,2,2,4,4
7354,3,5,5,5,3
7355,0,4,1,4,2
7356,3,2,2,4,4
7357,3,1,3,3,1
7358,3,0,0,0,0
7359,0,1,3,5,2
7360,2,5,5,5,3
7361,0,2,2,4,4
7362,3,1,0,2,1
7363,3,5,4,2,3
7364,1,0,3,4,2
7365,1,1,3,3,2
7366,3,2,2,4,4
7367,0,2,2,3,4
7368,1,1,5,5,2
7369,3,4,3,3,1
7370,4,1,5,0,2
7371,3,2,2,3,4
7372,3,2,2,4,4
7373,0,5,4,2,3
7374,0,5,5,0,2
7375,3,2,2,4,4
7376,3,2,2,1,4
7377,1,2,2,4,4
7378,2,1,0,1,0
7379,3,2,2,3,4
7380,3,3,0,5,0
7381,0,2,2,2,4
7382,3,0,0,5,0
7383,2,1,0,1,0
7384,5,2,2,3,4
7385,0,1,3,1,2
7386,3,1,0,2,1
7387,0,4,3,2,2
7388,0,1,1,2,2
7389,3,3,0,3,0
7390,3,1,0,5,1
7391,0,4,0,5,0
7392,5,2,2,4,4
7393,0,3,4,0,3
7394,0,5,4,1,3
7395,0,1,1,5,2
7396,0,1,0,5,0
7397,0,2,2,1,4
7398,2,3,0,5,0
7399,0,1,0,3,0
7400,3,3,5,3,1
7401,3,1,0,1,1
7402,3,1,0,5,1
7403,3,2,2,4,4
7404,3,4,1,3,1
7405,3,5,4,5,3
7406,3,2,2,3,4
7407,0,1,5,2,2
7408,2,1,3,2,2
7409,5,0,1,3,2
7410,3,4,1,2,1
7411,3,1,0,3,1
7412,0,1,3,1,2
7413,0,1,3,4,2
7414,0,4,5,5,2
7415,1,1,3,2,2
7416,0,1,5,1,2
7417,3,4,0,0,0
7418,0,1,5,3,2
7419,3,0,3,3,1
7420,3,2,2,1,4
7421,3,5,5,1,3
7422,0,0,1,3,2
7423,3,1,5,3,1
7424,0,1,1,3,2
7425,3,1,1,3,1
7426,0,1,1,3,2
7427,0,1,1,3,2
7428,1,0,0,0,0
7429,0,1,4,5,2
7430,0,1,5,1,2
7431,3,2,2,4,4
7432,3,3,0,2,0
7433,3,1,5,2,1
7434,5,5,4,0,3
7435,3,0,5,5,1
7436,1,5,4,0,3
7437,1,0,0,0,0
7438,0,5,4,5,3
7439,0,3,4,0,3
7440,3,1,3,3,1
7441,0,1,1,1,2
7442,3,2,2,2,4
7443,0,1,5,1,2
7444,0,1,0,3,0
7445,3,1,1,3,1
7446,4,1,5,5,2
7447,0,4,1,1,2
7448,3,0,0,3,0
7449,3,3,1,3,1
7450,1,1,1,4,2
7451,3,2,2,4,4
7452,2,1,0,1,0
7453,1,1,5,5,2
7454,0,1,5,1,2
7455,2,0,0,1,0
7456,3,1,5,0,1
7457,0,4,4,2,3
7458,0,1,5,5,2
7459,2,1,4,5,3
7460,0,0,0,0,0
7461,2,5,5,5,3
7462,2,1,0,1,0
7463,3,1,3,1,1
7464,3,2,2,3,4
7465,0,0,0,0,0
7466,3,4,1,0,1
7467,0,2,2,4,4
7468,0,5,4,0,3
7469,2,1,1,3,2
7470,2,5,4,3,3
7471,0,1,0,5,0
7472,3,5,4,0,3
7473,1,1,3,2,2
7474,1,1,1,0,2
7475,0,1,5,0,2
7476,3,5,4,0,3
7477,5,1,1,3,2
7478,0,2,2,4,4
7479,1,5,4,5,3
7480,3,1,3,3,1
7481,3,2,2,4,4
7482,0,2,2,3,4
7483,3,0,1,4,1
7484,2,4,3,4,2
7485,0,1,0,1,0
7486,3,2,2,1,4
7487,0,1,5,3,2
7488,3,4,3,2,1
7489,3,1,3,4,1
7490,1,2,2,4,4
7491,0,1,5,1,2
7492,2,5,4,0,3
7493,5,0,0,5,0
7494,2,1,5,2,2
7495,3,1,1,2,1
7496,0,1,3,3,2
7497,0,1,3,4,2
7498,3,2,2,3,4
7499,3,1,0,5,1
7500,0,1,0,5,0
7501,2,4,0,1,0
7502,3,4,1,4,1
7503,3,0,1,4,1
7504,0,1,0,1,0
7505,3,1,0,3,1
7506,3,1,5,1,1
7507,0,4,3,0,2
7508,3,2,2,3,4
7509,0,1,0,2,0
7510,3,4,1,3,1
7511,3,3,0,0,0
7512,3,0,1,0,1
7513,3,1,0,2,1
7514,3,4,4,5,3
